id,category_id,zone_id,status,reported_at,resolved_at,mois,trimestre,jour_semaine,annee,latitude_center,longitude_center,rayon_km,number_of_inhabitants,surface
1451,4,12,resolved,"2025-01-04 22:38:00","2025-01-09 22:38:00",1,1,7,2025,35.62600000,10.90300000,2.00,97655,103
1472,2,12,resolved,"2023-04-10 11:14:00","2023-04-13 11:14:00",4,2,2,2023,35.62600000,10.90300000,2.00,97655,103
1483,1,12,resolved,"2024-03-24 12:41:00","2024-03-27 12:41:00",3,1,1,2024,35.62600000,10.90300000,2.00,97655,103
1556,5,12,resolved,"2023-02-04 14:03:00","2023-02-16 14:03:00",2,1,7,2023,35.62600000,10.90300000,2.00,97655,103
1657,4,12,resolved,"2023-12-30 06:31:00","2024-01-08 06:31:00",12,4,7,2023,35.62600000,10.90300000,2.00,97655,103
1745,4,12,resolved,"2023-07-09 22:19:00","2023-07-14 22:19:00",7,3,1,2023,35.62600000,10.90300000,2.00,97655,103
1815,2,12,resolved,"2022-09-04 06:04:00","2022-09-14 06:04:00",9,3,1,2022,35.62600000,10.90300000,2.00,97655,103
2013,3,12,reported,"2025-04-01 20:05:00",,4,2,3,2025,35.62600000,10.90300000,2.00,97655,103
2060,3,12,rejected,"2023-08-23 20:40:00",,8,3,4,2023,35.62600000,10.90300000,2.00,97655,103
2138,3,12,"in progress","2024-09-28 20:50:00",,9,3,7,2024,35.62600000,10.90300000,2.00,97655,103
2242,1,12,reported,"2024-04-22 13:31:00",,4,2,2,2024,35.62600000,10.90300000,2.00,97655,103
2434,5,12,resolved,"2022-04-21 17:58:00","2022-05-05 17:58:00",4,2,5,2022,35.62600000,10.90300000,2.00,97655,103
2616,1,12,resolved,"2025-02-16 03:49:00","2025-02-26 03:49:00",2,1,1,2025,35.62600000,10.90300000,2.00,97655,103
2677,7,12,rejected,"2025-02-17 09:17:00",,2,1,2,2025,35.62600000,10.90300000,2.00,97655,103
2703,6,12,resolved,"2025-04-19 07:56:00","2025-04-26 07:56:00",4,2,7,2025,35.62600000,10.90300000,2.00,97655,103
2805,3,12,resolved,"2024-01-05 22:57:00","2024-01-08 22:57:00",1,1,6,2024,35.62600000,10.90300000,2.00,97655,103
2978,1,12,"in progress","2024-03-04 10:03:00",,3,1,2,2024,35.62600000,10.90300000,2.00,97655,103
2981,4,12,rejected,"2025-04-12 09:53:00",,4,2,7,2025,35.62600000,10.90300000,2.00,97655,103
3055,4,12,"in progress","2025-04-26 06:10:00",,4,2,7,2025,35.62600000,10.90300000,2.00,97655,103
3188,4,12,resolved,"2023-04-15 12:05:00","2023-04-18 12:05:00",4,2,7,2023,35.62600000,10.90300000,2.00,97655,103
3287,4,12,resolved,"2022-07-27 05:51:00","2022-08-01 05:51:00",7,3,4,2022,35.62600000,10.90300000,2.00,97655,103
3331,5,12,resolved,"2023-06-16 11:03:00","2023-06-22 11:03:00",6,2,6,2023,35.62600000,10.90300000,2.00,97655,103
3361,3,12,resolved,"2025-01-29 00:23:00","2025-02-06 00:23:00",1,1,4,2025,35.62600000,10.90300000,2.00,97655,103
3478,4,12,resolved,"2025-03-17 17:02:00","2025-03-20 17:02:00",3,1,2,2025,35.62600000,10.90300000,2.00,97655,103
3582,4,12,reported,"2025-03-09 19:38:00",,3,1,1,2025,35.62600000,10.90300000,2.00,97655,103
3682,3,12,reported,"2025-01-17 21:04:00",,1,1,6,2025,35.62600000,10.90300000,2.00,97655,103
3864,7,12,"in progress","2024-07-08 17:41:00",,7,3,2,2024,35.62600000,10.90300000,2.00,97655,103
4174,1,12,reported,"2024-08-21 08:27:00",,8,3,4,2024,35.62600000,10.90300000,2.00,97655,103
4193,7,12,validated,"2025-03-17 13:23:00",,3,1,2,2025,35.62600000,10.90300000,2.00,97655,103
4728,3,12,validated,"2024-12-25 22:59:00",,12,4,4,2024,35.62600000,10.90300000,2.00,97655,103
4869,6,12,rejected,"2023-08-05 10:08:00",,8,3,7,2023,35.62600000,10.90300000,2.00,97655,103
4870,4,12,reported,"2024-03-10 19:28:00",,3,1,1,2024,35.62600000,10.90300000,2.00,97655,103
5047,3,12,"in progress","2024-02-18 18:31:00",,2,1,1,2024,35.62600000,10.90300000,2.00,97655,103
146,2,13,resolved,"2022-12-15 15:22:00","2022-12-21 15:22:00",12,4,5,2022,35.64220000,10.92000000,2.00,97655,103
332,4,13,reported,"2024-07-01 11:28:00",,7,3,2,2024,35.64220000,10.92000000,2.00,97655,103
338,1,13,resolved,"2025-02-02 13:55:00","2025-02-04 13:55:00",2,1,1,2025,35.64220000,10.92000000,2.00,97655,103
457,7,13,resolved,"2024-08-08 08:17:00","2024-08-15 08:17:00",8,3,5,2024,35.64220000,10.92000000,2.00,97655,103
565,3,13,reported,"2025-02-04 18:47:00",,2,1,3,2025,35.64220000,10.92000000,2.00,97655,103
807,4,13,resolved,"2022-10-06 13:14:00","2022-10-10 13:14:00",10,4,5,2022,35.64220000,10.92000000,2.00,97655,103
871,1,13,resolved,"2023-10-30 14:53:00","2023-11-13 14:53:00",10,4,2,2023,35.64220000,10.92000000,2.00,97655,103
902,3,13,reported,"2024-12-15 21:18:00",,12,4,1,2024,35.64220000,10.92000000,2.00,97655,103
1002,5,13,reported,"2023-05-20 13:49:00",,5,2,7,2023,35.64220000,10.92000000,2.00,97655,103
1090,2,13,resolved,"2024-09-12 13:21:00","2024-09-22 13:21:00",9,3,5,2024,35.64220000,10.92000000,2.00,97655,103
1095,6,13,resolved,"2025-04-07 08:57:00","2025-04-14 08:57:00",4,2,2,2025,35.64220000,10.92000000,2.00,97655,103
1176,5,13,resolved,"2025-01-06 10:35:00","2025-01-17 10:35:00",1,1,2,2025,35.64220000,10.92000000,2.00,97655,103
1328,1,13,resolved,"2023-10-22 14:14:00","2023-10-30 14:14:00",10,4,1,2023,35.64220000,10.92000000,2.00,97655,103
1439,6,13,reported,"2024-08-17 14:06:00",,8,3,7,2024,35.64220000,10.92000000,2.00,97655,103
1529,1,13,resolved,"2023-10-16 16:02:00","2023-10-24 16:02:00",10,4,2,2023,35.64220000,10.92000000,2.00,97655,103
1578,5,13,resolved,"2023-05-28 18:03:00","2023-06-11 18:03:00",5,2,1,2023,35.64220000,10.92000000,2.00,97655,103
1717,4,13,reported,"2024-07-08 10:06:00",,7,3,2,2024,35.64220000,10.92000000,2.00,97655,103
1919,4,13,resolved,"2023-11-19 21:32:00","2023-11-28 21:32:00",11,4,1,2023,35.64220000,10.92000000,2.00,97655,103
2016,4,13,"in progress","2025-02-02 20:36:00",,2,1,1,2025,35.64220000,10.92000000,2.00,97655,103
2019,1,13,resolved,"2024-10-09 21:37:00","2024-10-16 21:37:00",10,4,4,2024,35.64220000,10.92000000,2.00,97655,103
2037,4,13,resolved,"2024-10-26 19:57:00","2024-11-08 19:57:00",10,4,7,2024,35.64220000,10.92000000,2.00,97655,103
2061,2,13,"in progress","2025-04-22 07:14:00",,4,2,3,2025,35.64220000,10.92000000,2.00,97655,103
2158,7,13,rejected,"2024-03-14 13:02:00",,3,1,5,2024,35.64220000,10.92000000,2.00,97655,103
2179,6,13,"in progress","2025-01-24 15:52:00",,1,1,6,2025,35.64220000,10.92000000,2.00,97655,103
2181,2,13,resolved,"2025-04-18 16:25:00","2025-05-01 16:25:00",4,2,6,2025,35.64220000,10.92000000,2.00,97655,103
2200,1,13,resolved,"2024-02-10 21:50:00","2024-02-23 21:50:00",2,1,7,2024,35.64220000,10.92000000,2.00,97655,103
2316,3,13,"in progress","2024-08-07 06:28:00",,8,3,4,2024,35.64220000,10.92000000,2.00,97655,103
2487,4,13,resolved,"2023-05-10 20:51:00","2023-05-18 20:51:00",5,2,4,2023,35.64220000,10.92000000,2.00,97655,103
2720,5,13,rejected,"2024-02-02 11:44:00",,2,1,6,2024,35.64220000,10.92000000,2.00,97655,103
2956,2,13,resolved,"2022-05-23 19:28:00","2022-06-04 19:28:00",5,2,2,2022,35.64220000,10.92000000,2.00,97655,103
3129,1,13,resolved,"2023-09-09 20:52:00","2023-09-19 20:52:00",9,3,7,2023,35.64220000,10.92000000,2.00,97655,103
3246,3,13,rejected,"2024-08-10 04:52:00",,8,3,7,2024,35.64220000,10.92000000,2.00,97655,103
3587,4,13,resolved,"2022-03-10 22:38:00","2022-03-16 22:38:00",3,1,5,2022,35.64220000,10.92000000,2.00,97655,103
3849,4,13,rejected,"2022-06-09 14:04:00",,6,2,5,2022,35.64220000,10.92000000,2.00,97655,103
3940,3,13,resolved,"2025-03-22 05:28:00","2025-04-04 05:28:00",3,1,7,2025,35.64220000,10.92000000,2.00,97655,103
4044,4,13,resolved,"2022-11-22 12:45:00","2022-11-26 12:45:00",11,4,3,2022,35.64220000,10.92000000,2.00,97655,103
4068,2,13,resolved,"2025-04-16 07:41:00","2025-04-25 07:41:00",4,2,4,2025,35.64220000,10.92000000,2.00,97655,103
4083,7,13,reported,"2024-02-24 13:19:00",,2,1,7,2024,35.64220000,10.92000000,2.00,97655,103
4094,5,13,resolved,"2023-06-16 17:03:00","2023-06-25 17:03:00",6,2,6,2023,35.64220000,10.92000000,2.00,97655,103
4310,6,13,rejected,"2025-05-12 05:29:00",,5,2,2,2025,35.64220000,10.92000000,2.00,97655,103
4316,3,13,reported,"2024-02-12 20:14:00",,2,1,2,2024,35.64220000,10.92000000,2.00,97655,103
4526,2,13,validated,"2025-03-17 09:15:00",,3,1,2,2025,35.64220000,10.92000000,2.00,97655,103
4646,4,13,resolved,"2024-11-20 08:06:00","2024-11-28 08:06:00",11,4,4,2024,35.64220000,10.92000000,2.00,97655,103
4682,4,13,reported,"2025-01-13 18:57:00",,1,1,2,2025,35.64220000,10.92000000,2.00,97655,103
4771,2,13,"in progress","2025-02-06 15:51:00",,2,1,5,2025,35.64220000,10.92000000,2.00,97655,103
4829,3,13,resolved,"2023-06-14 09:36:00","2023-06-16 09:36:00",6,2,4,2023,35.64220000,10.92000000,2.00,97655,103
4835,4,13,resolved,"2025-03-31 05:07:00","2025-04-05 05:07:00",3,1,2,2025,35.64220000,10.92000000,2.00,97655,103
4984,4,13,reported,"2023-07-05 05:12:00",,7,3,4,2023,35.64220000,10.92000000,2.00,97655,103
5122,6,13,resolved,"2022-10-13 11:32:00","2022-10-27 11:32:00",10,4,5,2022,35.64220000,10.92000000,2.00,97655,103
90,7,14,reported,"2024-02-24 11:19:00",,2,1,7,2024,35.64220000,10.88200000,2.00,97655,103
191,5,14,reported,"2025-01-25 10:53:00",,1,1,7,2025,35.64220000,10.88200000,2.00,97655,103
242,7,14,reported,"2025-04-19 20:04:00",,4,2,7,2025,35.64220000,10.88200000,2.00,97655,103
468,4,14,validated,"2024-03-16 07:55:00",,3,1,7,2024,35.64220000,10.88200000,2.00,97655,103
638,6,14,reported,"2025-01-01 10:53:00",,1,1,4,2025,35.64220000,10.88200000,2.00,97655,103
682,2,14,resolved,"2023-04-24 18:27:00","2023-04-28 18:27:00",4,2,2,2023,35.64220000,10.88200000,2.00,97655,103
964,4,14,reported,"2022-10-03 14:13:00",,10,4,2,2022,35.64220000,10.88200000,2.00,97655,103
1463,3,14,"in progress","2025-01-25 03:27:00",,1,1,7,2025,35.64220000,10.88200000,2.00,97655,103
1487,2,14,rejected,"2025-01-30 17:33:00",,1,1,5,2025,35.64220000,10.88200000,2.00,97655,103
1562,4,14,reported,"2025-01-07 05:32:00",,1,1,3,2025,35.64220000,10.88200000,2.00,97655,103
1568,5,14,resolved,"2024-07-01 17:01:00","2024-07-09 17:01:00",7,3,2,2024,35.64220000,10.88200000,2.00,97655,103
1589,4,14,"in progress","2024-08-25 08:55:00",,8,3,1,2024,35.64220000,10.88200000,2.00,97655,103
1607,4,14,"in progress","2024-11-26 22:52:00",,11,4,3,2024,35.64220000,10.88200000,2.00,97655,103
1660,7,14,"in progress","2024-04-10 13:41:00",,4,2,4,2024,35.64220000,10.88200000,2.00,97655,103
1694,3,14,"in progress","2024-08-17 00:29:00",,8,3,7,2024,35.64220000,10.88200000,2.00,97655,103
1762,1,14,resolved,"2023-02-24 09:11:00","2023-03-04 09:11:00",2,1,6,2023,35.64220000,10.88200000,2.00,97655,103
1840,7,14,"in progress","2025-03-05 11:47:00",,3,1,4,2025,35.64220000,10.88200000,2.00,97655,103
2094,2,14,resolved,"2022-08-08 19:03:00","2022-08-12 19:03:00",8,3,2,2022,35.64220000,10.88200000,2.00,97655,103
2223,4,14,"in progress","2025-03-21 11:23:00",,3,1,6,2025,35.64220000,10.88200000,2.00,97655,103
2274,2,14,validated,"2024-11-24 17:49:00",,11,4,1,2024,35.64220000,10.88200000,2.00,97655,103
2406,3,14,resolved,"2023-03-31 09:40:00","2023-04-11 09:40:00",3,1,6,2023,35.64220000,10.88200000,2.00,97655,103
2559,3,14,resolved,"2023-01-21 22:16:00","2023-01-26 22:16:00",1,1,7,2023,35.64220000,10.88200000,2.00,97655,103
2609,2,14,resolved,"2023-05-29 08:33:00","2023-06-03 08:33:00",5,2,2,2023,35.64220000,10.88200000,2.00,97655,103
2630,4,14,resolved,"2023-06-17 08:56:00","2023-06-19 08:56:00",6,2,7,2023,35.64220000,10.88200000,2.00,97655,103
2874,7,14,resolved,"2023-01-23 16:46:00","2023-01-28 16:46:00",1,1,2,2023,35.64220000,10.88200000,2.00,97655,103
2888,5,14,resolved,"2022-06-14 14:11:00","2022-06-15 14:11:00",6,2,3,2022,35.64220000,10.88200000,2.00,97655,103
3121,2,14,resolved,"2024-03-04 18:00:00","2024-03-09 18:00:00",3,1,2,2024,35.64220000,10.88200000,2.00,97655,103
3351,5,14,resolved,"2022-08-25 08:06:00","2022-08-27 08:06:00",8,3,5,2022,35.64220000,10.88200000,2.00,97655,103
3359,2,14,resolved,"2023-06-04 17:55:00","2023-06-08 17:55:00",6,2,1,2023,35.64220000,10.88200000,2.00,97655,103
3363,2,14,resolved,"2023-11-04 08:08:00","2023-11-11 08:08:00",11,4,7,2023,35.64220000,10.88200000,2.00,97655,103
3553,5,14,reported,"2024-07-14 18:32:00",,7,3,1,2024,35.64220000,10.88200000,2.00,97655,103
3568,3,14,reported,"2024-03-21 19:09:00",,3,1,5,2024,35.64220000,10.88200000,2.00,97655,103
3754,3,14,"in progress","2024-05-30 01:19:00",,5,2,5,2024,35.64220000,10.88200000,2.00,97655,103
3766,5,14,reported,"2024-10-20 10:37:00",,10,4,1,2024,35.64220000,10.88200000,2.00,97655,103
3987,4,14,"in progress","2024-02-13 20:31:00",,2,1,3,2024,35.64220000,10.88200000,2.00,97655,103
4289,2,14,resolved,"2024-07-16 18:22:00","2024-07-30 18:22:00",7,3,3,2024,35.64220000,10.88200000,2.00,97655,103
4397,1,14,reported,"2024-07-22 21:11:00",,7,3,2,2024,35.64220000,10.88200000,2.00,97655,103
4418,3,14,rejected,"2023-02-05 02:55:00",,2,1,1,2023,35.64220000,10.88200000,2.00,97655,103
4498,2,14,"in progress","2023-12-09 08:01:00",,12,4,7,2023,35.64220000,10.88200000,2.00,97655,103
4599,3,14,resolved,"2025-02-18 19:06:00","2025-02-22 19:06:00",2,1,3,2025,35.64220000,10.88200000,2.00,97655,103
4718,2,14,resolved,"2024-04-11 07:02:00","2024-04-18 07:02:00",4,2,5,2024,35.64220000,10.88200000,2.00,97655,103
4719,4,14,"in progress","2024-05-04 22:38:00",,5,2,7,2024,35.64220000,10.88200000,2.00,97655,103
4723,5,14,resolved,"2024-06-04 17:37:00","2024-06-17 17:37:00",6,2,3,2024,35.64220000,10.88200000,2.00,97655,103
4786,1,14,resolved,"2023-01-29 18:45:00","2023-02-10 18:45:00",1,1,1,2023,35.64220000,10.88200000,2.00,97655,103
5045,2,14,resolved,"2022-09-12 14:57:00","2022-09-21 14:57:00",9,3,2,2022,35.64220000,10.88200000,2.00,97655,103
5144,4,14,reported,"2022-02-06 04:21:00",,2,1,1,2022,35.64220000,10.88200000,2.00,97655,103
11,2,15,resolved,"2026-02-21 16:50:14","2026-03-01 16:50:14",2,1,7,2026,35.64740000,10.89060000,1.50,55505,32
16,4,15,"in progress","2026-04-21 04:50:14",,4,2,3,2026,35.64740000,10.89060000,1.50,55505,32
61,4,15,reported,"2024-03-21 07:14:00",,3,1,5,2024,35.64740000,10.89060000,1.50,55505,32
164,3,15,reported,"2025-06-12 23:56:00",,6,2,5,2025,35.64740000,10.89060000,1.50,55505,32
273,5,15,resolved,"2025-01-13 13:11:00","2025-01-16 13:11:00",1,1,2,2025,35.64740000,10.89060000,1.50,55505,32
350,2,15,reported,"2024-11-08 18:51:00",,11,4,6,2024,35.64740000,10.89060000,1.50,55505,32
527,3,15,"in progress","2025-04-07 23:44:00",,4,2,2,2025,35.64740000,10.89060000,1.50,55505,32
656,1,15,resolved,"2022-09-30 16:41:00","2022-10-01 16:41:00",9,3,6,2022,35.64740000,10.89060000,1.50,55505,32
843,5,15,resolved,"2022-08-18 17:11:00","2022-08-28 17:11:00",8,3,5,2022,35.64740000,10.89060000,1.50,55505,32
1042,5,15,reported,"2025-04-03 14:37:00",,4,2,5,2025,35.64740000,10.89060000,1.50,55505,32
1103,5,15,"in progress","2025-02-17 17:49:00",,2,1,2,2025,35.64740000,10.89060000,1.50,55505,32
1148,3,15,reported,"2024-10-15 00:06:00",,10,4,3,2024,35.64740000,10.89060000,1.50,55505,32
1182,1,15,resolved,"2023-02-17 12:21:00","2023-02-18 12:21:00",2,1,6,2023,35.64740000,10.89060000,1.50,55505,32
1204,5,15,resolved,"2025-04-09 10:52:00","2025-04-17 10:52:00",4,2,4,2025,35.64740000,10.89060000,1.50,55505,32
1319,2,15,resolved,"2022-11-09 10:53:00","2022-11-10 10:53:00",11,4,4,2022,35.64740000,10.89060000,1.50,55505,32
1565,6,15,resolved,"2025-01-24 07:25:00","2025-01-30 07:25:00",1,1,6,2025,35.64740000,10.89060000,1.50,55505,32
1767,3,15,resolved,"2022-06-10 20:48:00","2022-06-20 20:48:00",6,2,6,2022,35.64740000,10.89060000,1.50,55505,32
1897,5,15,resolved,"2023-07-21 21:08:00","2023-07-27 21:08:00",7,3,6,2023,35.64740000,10.89060000,1.50,55505,32
2539,5,15,reported,"2025-01-14 10:54:00",,1,1,3,2025,35.64740000,10.89060000,1.50,55505,32
2556,3,15,"in progress","2024-08-31 20:58:00",,8,3,7,2024,35.64740000,10.89060000,1.50,55505,32
2581,3,15,resolved,"2025-03-28 04:03:00","2025-03-30 04:03:00",3,1,6,2025,35.64740000,10.89060000,1.50,55505,32
2629,4,15,resolved,"2025-01-29 22:32:00","2025-02-10 22:32:00",1,1,4,2025,35.64740000,10.89060000,1.50,55505,32
2671,2,15,reported,"2024-10-28 08:47:00",,10,4,2,2024,35.64740000,10.89060000,1.50,55505,32
2731,2,15,reported,"2022-04-24 20:02:00",,4,2,1,2022,35.64740000,10.89060000,1.50,55505,32
2867,6,15,resolved,"2024-03-07 10:19:00","2024-03-13 10:19:00",3,1,5,2024,35.64740000,10.89060000,1.50,55505,32
2915,6,15,resolved,"2025-01-22 12:21:00","2025-01-25 12:21:00",1,1,4,2025,35.64740000,10.89060000,1.50,55505,32
2941,4,15,rejected,"2025-03-01 00:43:00",,3,1,7,2025,35.64740000,10.89060000,1.50,55505,32
2950,6,15,reported,"2024-06-19 09:21:00",,6,2,4,2024,35.64740000,10.89060000,1.50,55505,32
3164,5,15,reported,"2024-12-08 08:57:00",,12,4,1,2024,35.64740000,10.89060000,1.50,55505,32
3488,2,15,reported,"2025-02-13 18:21:00",,2,1,5,2025,35.64740000,10.89060000,1.50,55505,32
3646,4,15,validated,"2025-02-25 11:58:00",,2,1,3,2025,35.64740000,10.89060000,1.50,55505,32
3693,5,15,resolved,"2022-02-07 08:15:00","2022-02-17 08:15:00",2,1,2,2022,35.64740000,10.89060000,1.50,55505,32
3752,2,15,"in progress","2024-05-07 11:25:00",,5,2,3,2024,35.64740000,10.89060000,1.50,55505,32
3844,3,15,"in progress","2024-06-23 20:16:00",,6,2,1,2024,35.64740000,10.89060000,1.50,55505,32
4283,2,15,reported,"2024-03-12 18:43:00",,3,1,3,2024,35.64740000,10.89060000,1.50,55505,32
4399,3,15,"in progress","2025-02-12 01:38:00",,2,1,4,2025,35.64740000,10.89060000,1.50,55505,32
4564,6,15,"in progress","2023-11-04 07:47:00",,11,4,7,2023,35.64740000,10.89060000,1.50,55505,32
4585,6,15,reported,"2023-10-30 07:33:00",,10,4,2,2023,35.64740000,10.89060000,1.50,55505,32
4749,5,15,"in progress","2025-01-06 09:41:00",,1,1,2,2025,35.64740000,10.89060000,1.50,55505,32
5027,2,15,reported,"2025-03-15 12:16:00",,3,1,7,2025,35.64740000,10.89060000,1.50,55505,32
2,1,16,resolved,"2026-04-06 16:50:14","2026-04-07 16:50:14",4,2,2,2026,35.66300000,10.88800000,1.80,55505,32
255,5,16,resolved,"2022-10-09 14:11:00","2022-10-21 14:11:00",10,4,1,2022,35.66300000,10.88800000,1.80,55505,32
362,4,16,rejected,"2022-08-25 11:23:00",,8,3,5,2022,35.66300000,10.88800000,1.80,55505,32
1950,7,16,resolved,"2023-02-02 19:34:00","2023-02-13 19:34:00",2,1,5,2023,35.66300000,10.88800000,1.80,55505,32
1995,4,16,reported,"2024-02-09 13:01:00",,2,1,6,2024,35.66300000,10.88800000,1.80,55505,32
2063,6,16,reported,"2025-01-29 08:10:00",,1,1,4,2025,35.66300000,10.88800000,1.80,55505,32
2090,6,16,validated,"2025-02-18 10:03:00",,2,1,3,2025,35.66300000,10.88800000,1.80,55505,32
2096,4,16,reported,"2024-11-24 13:30:00",,11,4,1,2024,35.66300000,10.88800000,1.80,55505,32
2364,4,16,rejected,"2024-09-02 20:07:00",,9,3,2,2024,35.66300000,10.88800000,1.80,55505,32
2519,3,16,resolved,"2024-11-07 22:35:00","2024-11-12 22:35:00",11,4,5,2024,35.66300000,10.88800000,1.80,55505,32
2604,3,16,"in progress","2025-02-24 19:06:00",,2,1,2,2025,35.66300000,10.88800000,1.80,55505,32
2605,2,16,resolved,"2022-04-02 14:36:00","2022-04-15 14:36:00",4,2,7,2022,35.66300000,10.88800000,1.80,55505,32
2861,7,16,resolved,"2023-08-16 22:15:00","2023-08-24 22:15:00",8,3,4,2023,35.66300000,10.88800000,1.80,55505,32
2987,4,16,"in progress","2024-01-13 09:03:00",,1,1,7,2024,35.66300000,10.88800000,1.80,55505,32
3157,4,16,resolved,"2025-04-17 19:24:00","2025-04-19 19:24:00",4,2,5,2025,35.66300000,10.88800000,1.80,55505,32
3195,2,16,reported,"2025-03-30 06:14:00",,3,1,1,2025,35.66300000,10.88800000,1.80,55505,32
3232,7,16,reported,"2024-12-09 14:05:00",,12,4,2,2024,35.66300000,10.88800000,1.80,55505,32
3313,2,16,reported,"2024-05-30 08:12:00",,5,2,5,2024,35.66300000,10.88800000,1.80,55505,32
3389,5,16,rejected,"2023-02-12 10:16:00",,2,1,1,2023,35.66300000,10.88800000,1.80,55505,32
3409,2,16,rejected,"2023-12-31 19:05:00",,12,4,1,2023,35.66300000,10.88800000,1.80,55505,32
3581,2,16,resolved,"2023-10-26 08:52:00","2023-10-27 08:52:00",10,4,5,2023,35.66300000,10.88800000,1.80,55505,32
3672,3,16,"in progress","2025-02-03 22:12:00",,2,1,2,2025,35.66300000,10.88800000,1.80,55505,32
3762,4,16,"in progress","2025-01-16 07:23:00",,1,1,5,2025,35.66300000,10.88800000,1.80,55505,32
3804,6,16,rejected,"2024-09-12 17:10:00",,9,3,5,2024,35.66300000,10.88800000,1.80,55505,32
3863,7,16,reported,"2024-03-18 16:52:00",,3,1,2,2024,35.66300000,10.88800000,1.80,55505,32
4037,2,16,resolved,"2025-03-30 17:04:00","2025-04-04 17:04:00",3,1,1,2025,35.66300000,10.88800000,1.80,55505,32
4124,4,16,"in progress","2025-03-24 07:23:00",,3,1,2,2025,35.66300000,10.88800000,1.80,55505,32
4187,5,16,rejected,"2025-03-11 11:10:00",,3,1,3,2025,35.66300000,10.88800000,1.80,55505,32
4191,3,16,validated,"2025-02-01 06:17:00",,2,1,7,2025,35.66300000,10.88800000,1.80,55505,32
4489,5,16,resolved,"2022-11-11 11:18:00","2022-11-15 11:18:00",11,4,6,2022,35.66300000,10.88800000,1.80,55505,32
4609,2,16,resolved,"2025-02-27 07:36:00","2025-03-06 07:36:00",2,1,5,2025,35.66300000,10.88800000,1.80,55505,32
4617,2,16,resolved,"2022-12-19 07:16:00","2022-12-25 07:16:00",12,4,2,2022,35.66300000,10.88800000,1.80,55505,32
4740,1,16,resolved,"2024-07-03 18:21:00","2024-07-06 18:21:00",7,3,4,2024,35.66300000,10.88800000,1.80,55505,32
4778,2,16,resolved,"2023-11-25 12:57:00","2023-11-27 12:57:00",11,4,7,2023,35.66300000,10.88800000,1.80,55505,32
4963,2,16,resolved,"2025-05-26 18:11:00","2025-06-01 18:11:00",5,2,2,2025,35.66300000,10.88800000,1.80,55505,32
4988,4,16,resolved,"2023-08-26 14:20:00","2023-08-27 14:20:00",8,3,7,2023,35.66300000,10.88800000,1.80,55505,32
126,6,17,rejected,"2025-02-18 06:47:00",,2,1,3,2025,35.63100000,10.89300000,1.80,55505,32
161,4,17,reported,"2024-01-01 14:47:00",,1,1,2,2024,35.63100000,10.89300000,1.80,55505,32
186,3,17,reported,"2025-04-09 19:12:00",,4,2,4,2025,35.63100000,10.89300000,1.80,55505,32
288,2,17,resolved,"2022-06-19 13:53:00","2022-07-01 13:53:00",6,2,1,2022,35.63100000,10.89300000,1.80,55505,32
356,1,17,resolved,"2024-05-01 22:21:00","2024-05-14 22:21:00",5,2,4,2024,35.63100000,10.89300000,1.80,55505,32
440,3,17,resolved,"2025-03-18 19:56:00","2025-03-19 19:56:00",3,1,3,2025,35.63100000,10.89300000,1.80,55505,32
582,3,17,"in progress","2025-04-17 05:11:00",,4,2,5,2025,35.63100000,10.89300000,1.80,55505,32
644,4,17,validated,"2024-03-01 22:21:00",,3,1,6,2024,35.63100000,10.89300000,1.80,55505,32
725,7,17,resolved,"2023-05-24 10:28:00","2023-05-30 10:28:00",5,2,4,2023,35.63100000,10.89300000,1.80,55505,32
745,1,17,"in progress","2024-03-11 09:14:00",,3,1,2,2024,35.63100000,10.89300000,1.80,55505,32
